hot,images,int,labels,path
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[214 222 241]
  [209 217 236]
  [207 213 230]
  ...
  [220 223 240]
  [222 223 241]
  [222 223 241]]

 [[210 219 236]
  [202 212 224]
  [200 206 223]
  ...
  [219 222 241]
  [217 223 239]
  [220 221 239]]

 [[204 213 230]
  [196 206 218]
  [195 201 212]
  ...
  [219 222 241]
  [217 223 239]
  [220 221 239]]

 ...

 [[219 219 221]
  [220 219 226]
  [221 222 227]
  ...
  [ 42  16   9]
  [ 36  10   3]
  [ 20  13   4]]

 [[218 217 222]
  [220 219 224]
  [222 221 227]
  ...
  [ 53  27  17]
  [ 31  12   2]
  [ 22   7   0]]

 [[218 217 222]
  [220 219 224]
  [219 218 224]
  ...
  [ 41  23  22]
  [ 44  18   6]
  [ 20  10   2]]]",2,n2,input/training/n2/n2064.jpg
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[163 181  95]
  [171 189 107]
  [172 186 109]
  ...
  [180 199 130]
  [179 200 131]
  [180 201 132]]

 [[160 176  96]
  [168 179 103]
  [170 181 111]
  ...
  [181 198 128]
  [181 198 130]
  [185 201 136]]

 [[162 181  96]
  [162 182 102]
  [164 179 105]
  ...
  [179 198 127]
  [180 199 128]
  [181 200 130]]

 ...

 [[ 69  77  29]
  [ 56  54  18]
  [ 41  36  12]
  ...
  [ 45  41  13]
  [ 39  34  12]
  [ 35  32  15]]

 [[ 79  77  41]
  [ 66  61  19]
  [ 60  51  21]
  ...
  [ 37  34  18]
  [ 33  29  18]
  [ 28  26  17]]

 [[ 87  77  27]
  [ 78  58  12]
  [ 66  45   8]
  ...
  [ 27  25  12]
  [ 25  26  12]
  [ 23  24  10]]]",2,n2,input/training/n2/n2125.jpg
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[110 135  92]
  [153 191 133]
  [122 152 112]
  ...
  [104 177   2]
  [ 72 127   1]
  [ 85 161   1]]

 [[102 144  21]
  [105 156  18]
  [142 168 137]
  ...
  [ 97 168   0]
  [ 86 133   1]
  [ 81 155   0]]

 [[ 87 146   1]
  [103 154  27]
  [148 178  98]
  ...
  [ 90 162   1]
  [ 75 143   0]
  [ 80 143   1]]

 ...

 [[222 236 232]
  [253 254 253]
  [255 254 255]
  ...
  [102  88  56]
  [ 99  87  57]
  [102  96  64]]

 [[254 255 255]
  [255 254 255]
  [247 252 246]
  ...
  [ 64  56  20]
  [ 57  48  22]
  [ 59  45  21]]

 [[255 255 253]
  [255 255 254]
  [158 175 145]
  ...
  [ 18  48   5]
  [ 19  54   6]
  [ 18  59   0]]]",2,n2,input/training/n2/n2030.jpg
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[217 200 216]
  [213 192 206]
  [208 188 197]
  ...
  [170 134  75]
  [190 158 104]
  [228 199 181]]

 [[216 199 215]
  [222 203 215]
  [212 192 201]
  ...
  [154 119  65]
  [192 158 107]
  [225 196 179]]

 [[215 199 212]
  [218 200 212]
  [221 201 210]
  ...
  [149 119  73]
  [188 151 102]
  [216 184 163]]

 ...

 [[ 50  23  15]
  [ 89  61  53]
  [ 67  43  37]
  ...
  [220 201 194]
  [219 201 194]
  [197 182 172]]

 [[ 70  53  46]
  [ 55  35  28]
  [ 49  29  25]
  ...
  [222 204 199]
  [214 196 189]
  [210 192 183]]

 [[145 139 135]
  [144 135 132]
  [140 132 129]
  ...
  [235 227 224]
  [231 224 218]
  [227 219 213]]]",2,n2,input/training/n2/n2061.jpg
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[120 167  99]
  [109 158  92]
  [ 98 146  84]
  ...
  [ 42  79  38]
  [ 21  53  12]
  [ 24  50  15]]

 [[122 179 100]
  [109 165  90]
  [101 156  91]
  ...
  [ 64 107  64]
  [ 32  67  27]
  [ 22  50  10]]

 [[127 185  96]
  [107 166  82]
  [ 99 152  84]
  ...
  [ 78 121  78]
  [ 50  84  47]
  [ 23  51  13]]

 ...

 [[ 58  65  47]
  [ 61  70  49]
  [ 60  72  48]
  ...
  [151 200  91]
  [144 201  88]
  [126 189  75]]

 [[ 61  68  48]
  [ 62  75  49]
  [ 63  78  47]
  ...
  [139 200  82]
  [130 196  66]
  [120 185  55]]

 [[ 59  68  44]
  [ 61  74  45]
  [ 63  78  47]
  ...
  [132 195  70]
  [123 189  44]
  [112 184  23]]]",2,n2,input/training/n2/n2114.jpg
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[153 182 135]
  [178 202 158]
  [164 183 154]
  ...
  [194 197 175]
  [185 189 161]
  [193 197 171]]

 [[202 228 199]
  [181 200 177]
  [248 254 251]
  ...
  [199 198 177]
  [189 189 165]
  [195 200 169]]

 [[184 205 189]
  [198 224 204]
  [239 248 243]
  ...
  [175 176 154]
  [186 187 166]
  [194 201 171]]

 ...

 [[114 144  74]
  [131 159  62]
  [161 190  84]
  ...
  [ 78  48  11]
  [ 97  87  25]
  [ 88 116  11]]

 [[165 205 101]
  [110 161   1]
  [155 190  81]
  ...
  [ 99  69  32]
  [ 78  51   8]
  [ 94  99   6]]

 [[ 71 145  48]
  [ 86 161  60]
  [ 76 142  18]
  ...
  [ 53 100  23]
  [ 46  91  26]
  [ 58  95  11]]]",2,n2,input/training/n2/n2028.jpg
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[  0  15   0]
  [  3  17   2]
  [  1  18   0]
  ...
  [ 15  30   9]
  [ 13  32   8]
  [ 13  32   8]]

 [[  0  16   1]
  [  1  18   0]
  [  1  18   0]
  ...
  [ 11  30  11]
  [ 14  32  10]
  [ 19  35   9]]

 [[  0  16   0]
  [  3  15   1]
  [  0  18   0]
  ...
  [ 12  32   8]
  [ 15  31   5]
  [ 14  35   4]]

 ...

 [[ 31  62  82]
  [ 63  93 125]
  [ 33  53  23]
  ...
  [126  85  45]
  [ 85  68  40]
  [ 43  47  15]]

 [[ 35  66  93]
  [ 57  98 135]
  [ 33  52  28]
  ...
  [ 57  48  23]
  [ 78  61  30]
  [128 101  55]]

 [[ 35  71  96]
  [ 59  95 137]
  [ 35  51  39]
  ...
  [106  88  53]
  [ 80  65  32]
  [ 67  52  24]]]",2,n2,input/training/n2/n2045.jpg
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[249 248 246]
  [252 255 253]
  [252 255 253]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[254 254 253]
  [ 46  54  45]
  [ 43  54  42]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[249 254 253]
  [ 38  52  35]
  [ 37  55  32]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",2,n2,input/training/n2/n2066.jpg
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[  9  11   8]
  [ 35  37  32]
  [  3   5   0]
  ...
  [  4   6   1]
  [ 21  23  18]
  [ 29  31  26]]

 [[  4   5   2]
  [  6   8   4]
  [ 38  40  35]
  ...
  [ 16  18  13]
  [ 35  37  32]
  [  5   7   4]]

 [[  4   6   2]
  [  4   6   1]
  [ 13  15  10]
  ...
  [ 29  31  26]
  [  7   9   4]
  [  8  10   5]]

 ...

 [[ 97  78  46]
  [111  87  59]
  [126  98  74]
  ...
  [ 65  51  39]
  [ 41  27  16]
  [ 36  22  11]]

 [[ 95  76  44]
  [125 101  73]
  [114  86  64]
  ...
  [ 38  23  11]
  [ 59  45  34]
  [ 44  30  19]]

 [[ 89  78  60]
  [ 92  80  63]
  [ 85  72  56]
  ...
  [ 31  23  17]
  [ 33  24  18]
  [ 35  26  19]]]",2,n2,input/training/n2/n2163.jpg
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[146 153 163]
  [228 226 222]
  [234 231 222]
  ...
  [125 133 146]
  [126 134 147]
  [128 136 149]]

 [[207 208 213]
  [232 229 223]
  [234 230 221]
  ...
  [125 133 146]
  [127 135 148]
  [128 136 149]]

 [[227 226 222]
  [232 228 218]
  [234 230 219]
  ...
  [126 134 147]
  [127 135 148]
  [128 136 149]]

 ...

 [[ 98  71  26]
  [ 89  67  21]
  [ 92  68  22]
  ...
  [120 133 149]
  [120 133 149]
  [121 134 150]]

 [[ 91  66  24]
  [ 84  61  19]
  [ 96  71  29]
  ...
  [121 134 150]
  [121 134 150]
  [121 134 150]]

 [[100  77  35]
  [ 87  64  23]
  [ 83  60  18]
  ...
  [121 134 150]
  [121 134 150]
  [121 134 150]]]",2,n2,input/training/n2/n2042.jpg
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[ 22  59  28]
  [ 30  67  36]
  [ 32  71  40]
  ...
  [ 72 159  66]
  [ 77 108  52]
  [ 54  96  27]]

 [[ 25  55  21]
  [ 22  55  28]
  [ 14  54  25]
  ...
  [118 180 102]
  [143 151 104]
  [ 94 159  66]]

 [[ 17  46  13]
  [ 18  54  20]
  [ 22  65  31]
  ...
  [ 52 172  26]
  [145 190  98]
  [112 170  79]]

 ...

 [[183 143  91]
  [173 133  80]
  [193 149  99]
  ...
  [ 66  57  37]
  [104  95  84]
  [ 30  22  18]]

 [[170 125  78]
  [169 126  81]
  [185 147 102]
  ...
  [168 165 153]
  [147 144 137]
  [ 86  85  81]]

 [[206 163 118]
  [175 135  90]
  [158 120  76]
  ...
  [149 145 136]
  [147 144 138]
  [138 138 135]]]",2,n2,input/training/n2/n2127.jpg
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[5 0 0]
  [4 0 0]
  [1 0 1]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[2 1 0]
  [1 1 1]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",2,n2,input/training/n2/n2153.jpg
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[41 37 33]
  [45 41 38]
  [50 50 45]
  ...
  [38 42 23]
  [26 33 13]
  [22 26 11]]

 [[51 49 49]
  [59 57 57]
  [64 64 63]
  ...
  [30 38 12]
  [43 52 28]
  [25 29 15]]

 [[61 59 60]
  [70 68 69]
  [70 70 73]
  ...
  [43 60  3]
  [59 72 34]
  [33 38 17]]

 ...

 [[69 59 49]
  [69 58 48]
  [68 58 48]
  ...
  [40 36 34]
  [43 38 36]
  [46 40 41]]

 [[68 58 48]
  [70 60 48]
  [68 58 48]
  ...
  [44 40 37]
  [44 39 35]
  [40 35 31]]

 [[66 56 46]
  [69 59 47]
  [65 55 44]
  ...
  [45 40 37]
  [40 35 31]
  [39 34 30]]]",2,n2,input/training/n2/n2046.jpg
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[ 25  22   5]
  [ 28  22   8]
  [ 27  20  10]
  ...
  [217 203 168]
  [219 205 166]
  [248 239 207]]

 [[ 32  23  11]
  [ 31  24  10]
  [ 29  23  11]
  ...
  [205 187 147]
  [209 201 168]
  [252 251 230]]

 [[ 32  23   8]
  [ 30  23   9]
  [ 28  21  10]
  ...
  [108  89  59]
  [218 206 183]
  [250 246 213]]

 ...

 [[ 40  36  16]
  [ 28  27  14]
  [ 23  23  11]
  ...
  [102 108  39]
  [ 97 104  37]
  [ 90  97  30]]

 [[ 37  36  16]
  [ 28  27  15]
  [ 26  23  11]
  ...
  [105 109  38]
  [101 107  36]
  [ 96 106  36]]

 [[ 36  35  14]
  [ 29  27  15]
  [ 27  24  12]
  ...
  [110 121  42]
  [106 117  41]
  [ 96 108  37]]]",2,n2,input/training/n2/n2136.jpg
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[ 69  84  58]
  [ 65  78  62]
  [ 61  71  63]
  ...
  [ 55  57  37]
  [ 51  73  52]
  [ 34  88  79]]

 [[ 69  85  58]
  [ 65  77  60]
  [ 64  71  63]
  ...
  [ 55  64  42]
  [ 42  84  69]
  [ 34  90  85]]

 [[ 70  85  56]
  [ 64  75  57]
  [ 60  70  57]
  ...
  [ 38  77  65]
  [ 33  87  85]
  [ 32  92  87]]

 ...

 [[190 195 185]
  [179 191 181]
  [175 186 173]
  ...
  [ 73  30  14]
  [ 89  45  11]
  [ 22   1   3]]

 [[184 195 187]
  [182 192 181]
  [177 189 179]
  ...
  [ 69  24  19]
  [ 82  40  22]
  [ 25   3   5]]

 [[180 191 183]
  [185 195 184]
  [179 191 181]
  ...
  [ 64  21  11]
  [ 68  32  12]
  [ 29   4   6]]]",2,n2,input/training/n2/n2032.jpg
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[ 96 128 129]
  [134 128 132]
  [137 126 132]
  ...
  [ 91  75  59]
  [ 94  82  52]
  [ 94  86  61]]

 [[144 162 174]
  [169 163 174]
  [160 149 165]
  ...
  [ 90  75  59]
  [105  81  58]
  [ 86  86  65]]

 [[168 172 184]
  [180 183 193]
  [176 173 188]
  ...
  [ 93  74  60]
  [109  89  68]
  [ 96  82  63]]

 ...

 [[141 140 147]
  [126 127 119]
  [135 120 121]
  ...
  [ 65 118  56]
  [ 72 142  61]
  [114 190 168]]

 [[ 90  92  95]
  [115 111  93]
  [116 111  99]
  ...
  [ 69 114  36]
  [102 166 136]
  [136 194 164]]

 [[ 79  69  71]
  [121 103 100]
  [129 112 103]
  ...
  [ 79 129  43]
  [ 81 133  74]
  [ 98 144  83]]]",2,n2,input/training/n2/n2121.jpg
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[133 169  88]
  [133 170  90]
  [131 168  88]
  ...
  [ 34  48  25]
  [ 35  49  26]
  [ 34  51  27]]

 [[135 172  92]
  [133 172  91]
  [131 170  89]
  ...
  [ 35  50  27]
  [ 35  51  28]
  [ 38  52  29]]

 [[133 172  91]
  [134 173  92]
  [132 171  90]
  ...
  [ 37  52  29]
  [ 37  52  29]
  [ 37  52  29]]

 ...

 [[ 18  29   6]
  [ 26  39  13]
  [ 34  49  20]
  ...
  [ 69  67  67]
  [ 76  72  68]
  [ 80  68  60]]

 [[ 22  30  12]
  [ 24  37  10]
  [ 33  50  14]
  ...
  [ 81  81  84]
  [ 71  71  77]
  [121 121 126]]

 [[ 20  28  13]
  [ 21  34  14]
  [ 29  45  18]
  ...
  [138 144 158]
  [100 104 113]
  [110 109 117]]]",2,n2,input/training/n2/n2069.jpg
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[ 12  23   6]
  [ 15  26   9]
  [ 14  25   8]
  ...
  [ 11  17   7]
  [ 12  15   6]
  [ 16  20  10]]

 [[ 11  22   6]
  [ 13  24   8]
  [ 12  23   7]
  ...
  [ 13  16   7]
  [ 16  17   9]
  [ 18  19  12]]

 [[ 10  21   7]
  [  9  20   6]
  [  7  17   6]
  ...
  [ 14  15   7]
  [ 16  17   9]
  [ 18  19  11]]

 ...

 [[ 61 102  61]
  [ 32  85  28]
  [ 34  85  29]
  ...
  [  8   8   6]
  [  6   6   4]
  [  6   6   4]]

 [[ 39  83  30]
  [ 31  91  32]
  [ 33  92  33]
  ...
  [  6   6   4]
  [  6   6   4]
  [  6   6   4]]

 [[ 38  77  42]
  [ 41  84  42]
  [ 44  95  50]
  ...
  [  4   6   4]
  [  4   6   5]
  [  4   6   4]]]",2,n2,input/training/n2/n2050.jpg
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[157 196 152]
  [156 197 141]
  [156 195 140]
  ...
  [131 160 162]
  [134 166 165]
  [139 167 162]]

 [[153 196 151]
  [148 193 136]
  [159 197 146]
  ...
  [129 151 164]
  [134 151 162]
  [141 154 160]]

 [[144 190 144]
  [145 193 135]
  [170 207 159]
  ...
  [128 146 166]
  [125 142 159]
  [139 151 162]]

 ...

 [[ 48  28  25]
  [ 48  25  19]
  [ 64  36  33]
  ...
  [ 97 124  81]
  [126 157 125]
  [147 181 164]]

 [[ 54  34  30]
  [ 50  27  21]
  [ 57  29  26]
  ...
  [104 135  94]
  [130 161 129]
  [144 178 159]]

 [[ 40  20  15]
  [ 59  36  31]
  [ 49  21  18]
  ...
  [105 136  99]
  [130 163 131]
  [138 172 150]]]",2,n2,input/training/n2/n2118.jpg
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[160 182   1]
  [144 187   1]
  [141 176   2]
  ...
  [ 77  56  26]
  [246 245 230]
  [248 248 251]]

 [[ 81  94   3]
  [152 171   9]
  [130 168   3]
  ...
  [132 124  45]
  [140 130  20]
  [141 142  42]]

 [[ 47  64   2]
  [ 89  94   4]
  [135 166   4]
  ...
  [161 153  71]
  [ 98 111  53]
  [127 130  57]]

 ...

 [[105 109  64]
  [103 109  75]
  [ 98 107  59]
  ...
  [159 158 110]
  [162 157 126]
  [220 219 204]]

 [[114 118  80]
  [ 94 103  45]
  [178 186 157]
  ...
  [179 166 149]
  [152 137 108]
  [170 167 134]]

 [[146 150 114]
  [184 188 156]
  [185 188 160]
  ...
  [246 249 236]
  [246 251 247]
  [252 254 255]]]",2,n2,input/training/n2/n2140.jpg
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[160 191  88]
  [166 197  94]
  [165 198  86]
  ...
  [184 189 141]
  [179 193 140]
  [173 190 134]]

 [[172 197 101]
  [176 201 106]
  [175 200  95]
  ...
  [186 189 144]
  [181 191 141]
  [173 190 135]]

 [[176 196 108]
  [182 202 114]
  [182 203 107]
  ...
  [187 193 147]
  [185 191 143]
  [176 194 138]]

 ...

 [[ 78  37  15]
  [ 67  28  10]
  [ 37  19  11]
  ...
  [104 121  61]
  [103 125  54]
  [103 131  46]]

 [[ 64  23   5]
  [ 82  43  26]
  [ 34  18  11]
  ...
  [127 140  93]
  [117 136  72]
  [113 137  61]]

 [[ 71  34  16]
  [ 73  36  20]
  [ 48  17   4]
  ...
  [152 161 114]
  [142 152  99]
  [138 150  89]]]",2,n2,input/training/n2/n2138.jpg
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[163 175 165]
  [166 181 170]
  [169 181 172]
  ...
  [132 148 109]
  [132 148 109]
  [114 128  95]]

 [[156 169 152]
  [166 177 164]
  [181 191 179]
  ...
  [129 147 107]
  [129 147 107]
  [111 125  90]]

 [[151 163 139]
  [156 167 146]
  [158 167 146]
  ...
  [128 146 108]
  [127 145 105]
  [108 122  86]]

 ...

 [[241 241 246]
  [241 240 246]
  [241 240 245]
  ...
  [ 64  34  21]
  [ 46  28  19]
  [ 44  29  21]]

 [[240 239 245]
  [234 234 239]
  [238 237 243]
  ...
  [128  71  47]
  [ 52  27  15]
  [ 45  30  21]]

 [[231 230 236]
  [240 239 245]
  [239 238 243]
  ...
  [101  56  38]
  [ 88  49  30]
  [ 89  59  45]]]",2,n2,input/training/n2/n2036.jpg
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[ 50  79  51]
  [ 48  76  51]
  [ 46  73  51]
  ...
  [ 32  55  37]
  [ 30  53  35]
  [ 26  49  31]]

 [[ 50  79  51]
  [ 48  76  51]
  [ 46  74  51]
  ...
  [ 32  55  37]
  [ 27  50  32]
  [ 26  49  31]]

 [[ 50  79  51]
  [ 46  74  49]
  [ 44  72  49]
  ...
  [ 29  52  34]
  [ 27  50  32]
  [ 27  50  32]]

 ...

 [[147 191 107]
  [131 175  86]
  [115 161  58]
  ...
  [ 12  38   0]
  [ 13  39   4]
  [ 15  40  10]]

 [[120 157 100]
  [148 195  99]
  [134 181  88]
  ...
  [ 14  38   0]
  [ 16  39   9]
  [ 18  42  20]]

 [[ 68  97  69]
  [123 167  89]
  [138 188  90]
  ...
  [ 17  40   8]
  [ 19  42  14]
  [ 21  45  24]]]",2,n2,input/training/n2/n2038.jpg
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[106 134  75]
  [114 133  77]
  [107 115  64]
  ...
  [ 89 104  73]
  [ 83  95  72]
  [ 76  88  66]]

 [[107 132  74]
  [113 131  75]
  [ 99 108  58]
  ...
  [ 90 105  74]
  [ 85  97  74]
  [ 78  90  68]]

 [[105 130  70]
  [116 132  77]
  [ 94 100  55]
  ...
  [ 89 103  75]
  [ 85  97  74]
  [ 80  92  70]]

 ...

 [[ 95  74  47]
  [ 91  72  40]
  [110  91  59]
  ...
  [ 83  55  31]
  [ 98  70  47]
  [ 95  65  39]]

 [[ 86  65  39]
  [ 78  59  27]
  [110  91  58]
  ...
  [ 72  46  24]
  [ 80  50  30]
  [ 92  62  38]]

 [[ 84  64  39]
  [ 88  69  38]
  [ 85  69  35]
  ...
  [ 69  42  23]
  [ 74  43  23]
  [ 80  48  26]]]",2,n2,input/training/n2/n2020.jpg
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[ 96 103  66]
  [226 217 246]
  [120 114 100]
  ...
  [ 67  54  38]
  [ 67  55  41]
  [ 74  65  50]]

 [[113 112  94]
  [167 158 179]
  [ 55  48  38]
  ...
  [ 64  51  35]
  [ 60  48  34]
  [ 64  55  40]]

 [[ 65  61  46]
  [ 49  46  42]
  [ 53  51  32]
  ...
  [ 52  40  25]
  [ 54  42  31]
  [ 59  49  37]]

 ...

 [[ 68 102  34]
  [ 86 118  53]
  [ 86 115  56]
  ...
  [ 56  54  39]
  [126 135 110]
  [ 95 111  70]]

 [[ 76 105  37]
  [ 83 111  53]
  [ 89 118  62]
  ...
  [127 133 100]
  [128 140 110]
  [ 81  95  42]]

 [[ 90 114  49]
  [ 88 112  57]
  [108 135  82]
  ...
  [128 141  98]
  [ 55  58  32]
  [ 94  98  36]]]",2,n2,input/training/n2/n2150.jpg
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[38 52 35]
  [36 49 32]
  [37 50 33]
  ...
  [50 64 39]
  [50 64 39]
  [52 66 41]]

 [[43 57 40]
  [42 55 38]
  [43 56 39]
  ...
  [49 63 38]
  [49 63 38]
  [51 65 40]]

 [[47 61 46]
  [47 59 45]
  [46 58 44]
  ...
  [48 62 37]
  [48 62 37]
  [52 66 41]]

 ...

 [[39 20  9]
  [45 25 14]
  [51 31 20]
  ...
  [44 27 15]
  [45 29 16]
  [45 27 15]]

 [[36 19 10]
  [40 24 11]
  [54 36 24]
  ...
  [39 23  8]
  [41 25 10]
  [47 29 15]]

 [[29 11  2]
  [44 28 15]
  [53 35 23]
  ...
  [36 20  5]
  [37 21  6]
  [39 21  7]]]",2,n2,input/training/n2/n2019.jpg
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[ 15  35  34]
  [ 13  34  29]
  [ 15  36  29]
  ...
  [134 160  86]
  [127 153  91]
  [ 95 116  70]]

 [[ 19  40  35]
  [ 16  36  33]
  [ 14  34  31]
  ...
  [136 165  84]
  [133 164  94]
  [117 144  88]]

 [[ 19  40  34]
  [ 17  38  33]
  [ 16  36  34]
  ...
  [123 156  68]
  [134 167  90]
  [128 157  92]]

 ...

 [[ 78  67  59]
  [ 88  75  66]
  [ 99  85  74]
  ...
  [ 73  92  86]
  [ 71  91  82]
  [ 72  92  81]]

 [[ 93  83  74]
  [ 76  66  57]
  [ 96  83  74]
  ...
  [ 74  93  88]
  [ 68  88  80]
  [ 65  85  74]]

 [[ 94  81  73]
  [ 71  58  52]
  [ 81  68  62]
  ...
  [ 74  94  93]
  [ 73  92  86]
  [ 69  87  75]]]",2,n2,input/training/n2/n2049.jpg
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[ 90  79  56]
  [113  85  73]
  [ 78  82  38]
  ...
  [180 218 140]
  [195 215 177]
  [205 227 182]]

 [[155 138 115]
  [146 117 107]
  [100 108  69]
  ...
  [170 196 139]
  [195 226 166]
  [ 99 128  67]]

 [[131 109  87]
  [ 92  64  53]
  [106 122  86]
  ...
  [237 243 217]
  [204 226 188]
  [227 242 212]]

 ...

 [[138 116  94]
  [119  94  73]
  [122  96  73]
  ...
  [ 38  40  27]
  [ 55  64  49]
  [ 66  81  65]]

 [[137 113  89]
  [159 132 105]
  [170 142 115]
  ...
  [ 46  58  40]
  [ 55  71  51]
  [ 55  74  55]]

 [[152 124 102]
  [169 139 112]
  [173 142 114]
  ...
  [ 61  81  55]
  [ 67  92  63]
  [ 58  81  56]]]",2,n2,input/training/n2/n2146.jpg
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[133 169  88]
  [133 170  90]
  [131 168  88]
  ...
  [ 34  48  25]
  [ 35  49  26]
  [ 34  51  27]]

 [[135 172  92]
  [133 172  91]
  [131 170  89]
  ...
  [ 35  50  27]
  [ 35  51  28]
  [ 38  52  29]]

 [[133 172  91]
  [134 173  92]
  [132 171  90]
  ...
  [ 37  52  29]
  [ 37  52  29]
  [ 37  52  29]]

 ...

 [[ 18  29   6]
  [ 26  39  13]
  [ 34  49  20]
  ...
  [ 69  67  67]
  [ 76  72  68]
  [ 80  68  60]]

 [[ 22  30  12]
  [ 24  37  10]
  [ 33  50  14]
  ...
  [ 81  81  84]
  [ 71  71  77]
  [121 121 126]]

 [[ 20  28  13]
  [ 21  34  14]
  [ 29  45  18]
  ...
  [138 144 158]
  [100 104 113]
  [110 109 117]]]",2,n2,input/training/n2/n2112.jpg
